predictions,labels
-3.210386,2
2.1214044,1
-1.340127,3
-6.6632924,0
-2.9153636,3
8.5255785,1
-2.344387,2
-5.1235566,3
1.0964601,1
1.8604167,3
1.3603289,2
-3.7559369,2
-5.2688026,0
-4.319699,2
-0.32854828,0
0.54120344,2
-1.4946954,2
0.37671897,0
2.6343038,1
-5.840686,0
6.6984596,1
-2.7083821,0
0.4512982,3
-5.406656,0
4.1344275,1
-7.91118,0
-1.3973988,3
-5.7060227,3
-3.5605996,0
13.682401,1
-7.368057,2
2.8672335,0
-2.0743034,3
-3.4044998,0
-8.588542,3
2.061678,3
-2.9301682,3
3.8478124,1
3.185664,1
2.866911,1
4.4350233,0
-10.580809,2
-1.8321426,2
-3.0456486,3
-3.951975,2
1.1765791,2
-6.8416533,2
11.22043,1
1.7424393,1
-0.09967281,2
-5.56148,2
-10.168649,2
-4.2576103,0
-1.0737908,2
0.48909396,2
-6.2358065,0
-0.93920624,2
13.578832,1
13.912354,1
7.015365,1
3.3783095,0
-2.2470005,2
-4.2001467,0
2.3569095,2
-4.5353804,0
2.6480963,1
-1.6461316,0
-7.5428023,2
-0.39613274,1
-2.4556425,3
-3.1129086,2
-2.7265894,3
0.8501903,2
0.24140644,2
-0.19458216,2
5.864233,1
0.18042417,1
5.1225224,0
-3.2181213,3
-3.0829494,2
3.3508904,1
-0.54194164,2
0.26071176,0
-1.8538594,3
-5.060613,2
-2.534421,3
6.993751,1
1.499843,3
-8.2697935,0
-2.5143676,0
1.5584655,1
0.36104822,1
-0.2868634,2
-5.1744113,2
-1.6473972,3
-10.942237,2
6.812046,1
-0.5242608,2
-0.8032344,3
-0.794506,3
3.43081,1
0.26455694,3
1.3649044,2
0.73555106,1
-0.2850828,3
-6.687508,2
8.125313,1
-1.1432501,2
-1.4572583,1
0.5401501,1
-0.07540017,3
-3.2277627,2
8.802232,1
0.64826304,0
-0.2905707,2
2.2133949,3
2.6687665,1
10.865937,1
-4.7897286,3
-4.854538,3
-2.549926,3
5.2419095,1
-5.970287,3
-0.3338962,3
1.7692161,0
-5.358568,3
-3.5205212,3
-3.0647154,2
-1.8970472,0
15.337073,1
-3.562276,3
1.5499247,1
0.5540493,2
-3.2063828,2
0.92058235,2
-2.7505665,2
-2.8591893,0
-4.72955,0
4.3028226,3
-1.1806084,3
0.48123562,1
13.063025,1
3.063587,1
0.14054628,3
-8.559634,0
-8.296333,2
-5.175174,2
1.4330953,1
1.503239,3
-5.202714,0
0.9493081,1
-2.2054389,0
-3.9423876,3
-3.500756,3
14.423147,1
-3.4086814,3
-0.056647323,3
7.8281417,1
14.114694,1
1.2135841,1
-3.3113236,2
-2.7877908,0
-2.703436,2
-4.7101274,3
3.7306635,1
-8.769346,0
1.8778571,0
4.4664993,1
-1.5298318,2
7.2151537,1
6.5571303,1
-8.192014,0
-0.05558403,0
-2.1423426,2
-0.17259242,2
-1.0112897,3
-4.574319,2
0.9492493,0
-0.33399776,0
-0.19999492,3
-2.4139392,2
3.5660543,3
-3.0525086,3
-6.602546,2
-0.00503698,2
-1.8255228,2
-4.506378,2
1.0412081,1
-2.3826797,3
8.062083,1
-13.954431,0
-2.9175744,3
-4.1561956,0
-1.1859921,3
-3.5691206,3
8.226215,1
-1.3456924,2
-1.3416537,1
-7.00242,0
1.4478058,2
-1.5751122,2
-0.28478876,2
-7.7212486,2
7.3116593,1
-5.0096674,2
-4.4539843,2
-4.53746,0
-0.46059933,0
-2.768261,2
-4.730954,0
-4.7220974,0
-4.489582,0
-5.458749,3
0.33475733,3
9.2274275,1
-2.7453632,2
5.037489,1
-0.55170447,0
2.893664,3
-3.1577442,2
3.6861198,1
-1.924,3
-3.2143452,0
-2.5330114,3
1.3010939,0
7.235047,1
-5.680055,2
-4.6666145,2
3.9528947,1
-5.1169643,0
-3.2813215,2
-2.4808767,2
-3.6355205,3
-0.49533483,3
0.5510777,2
-8.517928,2
-4.3422446,0
-0.7219414,3
-1.6847798,2
13.860711,1
-0.9015307,0
-2.0545826,3
-3.699053,2
8.5184,3
4.0313497,1
6.953862,1
1.2138398,1
0.8340646,3
2.83228,1
-10.188751,0
-1.9356499,3
-1.3004009,2
-3.2223952,0
-0.8740699,3
7.0995803,1
5.8854604,1
-4.614748,3
3.9912345,1
-3.1850646,0
-3.6901133,3
5.1021905,0
5.8311863,1
2.1621442,3
1.4125221,0
-2.1421578,2
-2.7949178,3
-3.1476324,2
8.619441,1
-4.743945,2
-2.8530724,3
-6.7537146,0
-3.4622166,0
-0.49276677,3
1.6592052,1
1.8305368,3
-1.770321,0
-3.3917804,3
1.5899125,2
-0.6129356,3
-5.6147065,2
0.16830075,3
1.4568981,3
-2.1783478,3
-1.1602362,0
2.3612084,1
-4.307111,0
-0.8645417,2
6.2254663,1
-0.8979322,2
3.8421552,1
-5.5809555,3
0.24785127,1
-5.2321935,3
-2.4786484,2
-3.926826,0
0.597768,3
-3.9190009,0
-3.6033592,3
-1.7071996,0
-3.406981,0
0.82739675,1
2.125674,3
4.5105596,1
-6.117189,3
4.2607465,1
-4.4302034,2
-0.7931358,3
-3.1329956,0
1.5224388,1
-6.499613,0
-5.6895475,2
4.8373375,1
-3.8272197,2
8.047966,1
3.5712755,2
4.9565763,2
-3.5973182,0
-2.675682,3
-0.083928585,1
-3.980557,0
0.0570618,3
1.6695894,3
4.7158275,1
0.56527495,3
0.15333532,2
-4.017211,3
0.599827,0
1.3960268,1
-1.6450965,0
-7.8815227,2
1.0086007,3
-4.2915363,2
26.054462,1
-3.0967367,2
5.676775,1
14.999664,1
6.382021,1
-6.295337,0
-0.7578108,2
-3.7333715,0
12.688648,1
0.037933487,2
-1.6933513,2
0.6399416,2
-4.0704947,0
-2.0411701,2
-1.8591892,0
-3.461421,0
8.703069,1
1.7845589,2
0.22496842,2
1.0412036,1
3.140908,2
9.759028,1
1.2181009,1
-3.539375,0
-3.9165854,2
-1.7122455,0
-1.302275,2
-2.309687,0
-0.33546242,0
-1.8820076,0
5.6479836,1
2.4242449,0
-1.4855803,0
-4.71633,3
7.509168,1
-3.3465838,3
-1.9383109,3
6.549706,1
-8.142369,0
0.60973233,3
2.2158074,3
-0.119913,0
-1.7086873,0
-4.508473,0
2.4803257,3
-1.4109565,3
0.91789144,1
-4.648237,0
2.6131217,1
1.9947597,1
-4.501457,3
-0.7927509,1
6.8321505,1
-10.430927,2
0.4952564,0
2.7326286,2
-6.0662346,2
-5.485328,2
-5.487864,0
4.14233,0
-4.9422793,3
4.1157446,2
1.1973964,3
-3.313204,0
1.7363203,1
-6.7693405,2
0.53853345,0
-4.787548,3
5.7812157,1
-2.8909514,2
0.9976142,3
1.8005816,1
-4.8929634,0
0.3062798,1
-2.841734,0
-2.6479535,2
0.7167539,3
-6.971327,2
2.3833127,2
-1.3831614,3
-4.1967864,2
-2.3211067,2
3.348227,2
-3.4533942,0
-2.8487296,0
3.599583,3
0.8279208,2
-2.837161,3
-2.5556269,0
0.5595642,3
-1.7467579,0
6.4568143,1
-3.0462372,2
-7.000817,0
-1.1451578,2
9.357396,1
-0.6395527,3
1.9363515,1
-0.46337274,3
-5.6063476,0
-0.29564098,2
-5.155862,2
3.9814708,0
4.2094636,1
-1.529391,0
13.345035,1
-5.3823175,3
-0.95264244,3
-3.6996012,2
-4.9658823,0
3.6447554,3
-5.4665837,0
-4.888337,3
-5.8262763,2
-1.9048203,3
-3.5779967,0
-3.9408958,0
10.042584,1
-3.3643937,0
-4.512735,0
-5.9828706,0
-3.721289,3
-1.1421895,0
1.2633977,1
-1.6316907,2
-8.507589,3
-5.5180063,2
-0.15250371,3
-3.129269,3
14.626644,1
-4.0903482,3
-0.60935605,3
9.75573,1
-4.0961843,0
-1.3475016,2
-2.2515557,2
-5.0952835,0
6.3817635,1
-2.8856003,0
0.3808954,3
11.8733425,1
-0.42322403,1
-2.0903523,2
-0.3800816,3
-0.8228285,0
-2.4202006,3
-0.6494859,2
3.5874467,1
6.036908,1
1.0484241,2
1.3997601,2
-4.7338853,2
0.5147081,0
0.59134716,2
1.5320988,2
-6.3524094,2
-1.1504033,3
-15.048999,2
-2.7266712,3
-0.1765425,2
0.39826247,1
7.6859593,1
1.419085,1
1.770817,1
2.3099384,2
-6.459228,2
0.96871465,0
1.3128426,3
-1.2101362,1
4.247473,1
-2.5334945,3
-5.885455,0
1.0219178,3
-7.977632,2
-5.984549,0
-6.0541806,2
0.46183786,2
-4.450662,0
1.2482262,0
-11.705192,2
-3.3805788,2
21.68194,1
-1.3612642,2
7.82802,1
-1.1228867,3
-2.656762,2
2.3672452,3
-0.13747591,0
-5.247455,2
1.5883918,1
0.85362476,3
-4.6606817,0
-0.8299997,3
-1.192894,2
-0.70699793,2
-4.02669,0
-6.269335,2
-7.2249107,2
-6.65371,0
0.9655172,3
4.6548767,0
4.7163954,1
-7.115438,2
-2.7069046,3
-5.7941413,3
-0.31067494,0
0.4138193,1
-1.3678566,0
4.828275,1
-4.6789217,3
5.3337703,1
-7.412591,2
-5.232195,2
1.8156182,1
-0.22019002,0
-0.786429,3
-7.908343,2
-0.007973161,2
-2.8703969,2
-1.101257,1
1.1053103,1
-6.0801325,0
2.4739585,1
0.12894805,2
-4.658127,3
-2.7517653,2
-1.2089916,3
-3.1510696,2
7.6557007,1
-8.506086,0
1.2990514,0
2.1884449,2
-4.636959,0
1.1654872,3
-3.8098242,3
5.6686716,1
0.88137275,3
15.167571,1
3.1325057,1
-0.5965752,2
1.9790857,3
5.319939,1
-2.62231,2
-2.4676502,2
-2.5327265,0
-7.3756723,3
5.279759,1
-3.5579815,2
0.10088086,0
4.1377563,1
1.2646805,1
-2.796228,3
-0.69447863,3
0.7623361,2
-4.817269,0
-5.136502,3
0.65512633,1
-1.3559371,3
2.402434,1
5.2327704,1
1.1781139,3
-2.747623,3
-4.277058,0
1.5606403,1
1.092881,3
-6.3351207,2
-1.6926746,0
-3.8453093,0
-0.65797824,2
7.7791,1
-1.9786065,2
-0.7054825,2
1.5614197,0
9.871971,1
5.541871,1
-4.7363014,2
1.6480244,2
1.8339462,1
-6.469679,3
1.3988719,1
-4.3023195,3
-2.3102446,3
-0.62980723,0
13.532554,1
-3.0885317,3
2.065127,3
-2.5605612,0
-5.3097634,0
-3.5757146,2
-3.5061748,3
0.00030528777,3
6.4727316,1
-5.823818,2
2.4889822,2
-0.59338254,2
-5.334496,2
-2.4656868,3
5.4575152,1
-2.297463,0
-0.5299006,0
2.8091612,1
-6.0825973,2
-6.1678805,2
2.8292158,0
-5.6112475,2
-6.0846834,0
-1.7955081,0
0.9354553,2
-2.5280867,3
-2.4574707,3
-4.766446,0
1.3413618,1
-6.916015,3
4.848096,0
-0.73160595,1
-3.415123,2
1.3184172,3
1.3240608,2
1.8358076,3
-0.78633296,3
-1.886585,0
9.492171,1
-0.089565456,0
-10.47885,2
4.653079,1
10.549945,1
-4.4881396,0
12.370306,1
-0.84024006,3
10.548963,1
-1.2925439,3
-2.5079172,2
-5.6893272,2
-0.52440506,3
4.4044905,1
-0.4238155,3
0.3577785,3
-7.233332,0
-2.763429,0
-6.8181,0
-7.1333165,2
0.41178164,3
11.390191,1
-10.75112,0
12.037494,1
-6.9361024,0
18.927626,1
-1.4304879,0
-2.2306294,3
9.000141,1
-4.4924283,2
-0.62126017,2
-7.97396,0
1.5744306,2
10.390422,1
8.205865,1
-3.3448923,2
1.0854852,3
-1.9525381,3
-6.5103097,3
-2.101912,3
-2.5507958,0
-4.6403065,0
-0.87247926,3
-3.4775414,0
8.193304,1
-1.9309464,3
-6.1866508,3
-5.3252306,0
-2.205242,0
-6.940345,0
-6.2233644,0
-0.9187094,0
10.700412,1
0.51918834,2
-0.92971957,0
9.473597,1
-7.9003286,0
-5.5235744,3
-1.2256565,2
-5.191623,2
-3.7412472,0
3.834217,1
7.1436315,1
-6.9014897,2
5.707345,1
-5.9734545,2
-5.37799,2
0.8683441,3
-3.273481,0
6.4785886,1
11.689095,1
6.668423,1
1.3421066,2
-3.997374,0
2.283591,2
-1.2846987,2
11.977812,1
-5.85915,3
-8.179831,0
-5.0757823,3
-2.8471155,1
-0.9774625,1
-4.8118963,2
-2.0871134,2
-3.2550075,2
5.7622023,1
-14.675337,0
4.9304433,1
-0.22493696,2
3.2372038,1
-2.10865,3
-4.850012,0
-3.116232,0
8.274827,1
2.1953497,3
2.8860626,1
-0.28400487,3
12.864951,1
4.368595,1
-5.3069844,3
1.8287803,2
-1.9264591,3
-5.263136,3
-1.6539482,3
-0.8632728,3
-2.7835817,2
-3.1693642,0
-9.610448,2
-3.6233356,0
-0.14141941,3
3.259433,1
-2.023865,0
-0.36577293,2
6.0272827,1
-4.549738,2
2.4461062,1
-7.740282,0
-3.1598449,0
5.072549,1
-3.552875,0
0.53333926,0
-1.3582406,3
2.220046,2
-6.3297524,2
-3.342397,2
-4.9889126,0
0.90159976,2
-5.960512,3
-2.9131866,1
-3.2295809,3
-0.62227726,0
3.2245634,1
-4.3679094,3
-0.0016976928,2
-1.2802467,0
1.9584304,1
-6.371659,0
0.24636494,2
0.53230983,3
-1.2675922,2
-0.74634284,2
-0.31978422,0
-1.3070071,3
-5.188448,0
-1.7395197,0
7.944197,1
3.702773,2
-3.9763997,0
2.851196,1
-2.086514,2
0.40156657,2
-0.98607266,3
-1.6157322,2
5.602421,1
1.3740364,0
-2.4198737,0
-3.223438,0
-2.906126,2
3.4461145,3
0.9563702,3
7.647429,1
-0.03575754,0
-2.1701436,3
-5.0797663,3
1.0372579,0
1.4023515,2
-0.28167105,0
4.1375413,1
-3.930076,2
-4.123626,0
-3.034704,2
-5.8608713,3
-4.7146645,2
4.299057,1
-4.566198,0
-0.9202456,0
0.16393004,1
-1.4109918,3
2.698798,1
-1.4254808,2
4.015032,1
4.4142656,1
-3.7571743,3
4.6797724,1
-2.9791853,0
-2.551746,2
1.0635989,2
-0.32912967,3
-4.402507,2
-5.3803644,0
-3.4951904,2
-0.847265,3
6.2391334,1
-3.3589892,2
-4.593422,0
14.535667,1
-6.0329113,2
-1.2127101,2
11.412477,1
-6.8968043,2
-1.8382031,3
-3.9218674,2
-1.6500766,2
-1.9267174,2
-2.4397051,2
-3.361564,0
8.760739,1
12.890634,1
-3.7955654,2
-6.8659754,2
0.88716805,2
2.8234603,2
-1.878965,2
4.292686,1
-2.8036125,3
6.9708724,1
-3.8685358,2
-0.6079219,0
-4.4385066,3
-2.9989648,2
-1.2623435,2
0.42321458,2
-0.81596726,3
-0.15839164,2
-3.5895612,0
6.0723433,1
0.45947292,0
-3.9032922,0
3.5794344,1
3.1739748,1
0.77142245,3
5.231779,0
8.916616,1
8.053665,1
3.0431626,2
-6.7434163,0
1.1032197,1
-1.2872143,3
4.010867,0
-6.7584376,3
-4.635137,0
-2.0675538,3
-2.278043,2
0.4630091,3
4.210543,1
-2.8845284,2
-1.5519179,3
6.633872,1
11.870054,1
-6.9325113,2
-4.1716356,2
-4.1691017,2
-5.879734,0
12.5089035,1
-3.7528722,3
6.945746,1
5.2144184,3
-5.640801,2
0.372446,3
-3.4634113,2
-3.9155552,2
4.3589754,1
1.3894715,2
1.6620599,0
1.438926,3
-2.003234,3
-6.8136973,2
4.4905324,1
-4.041546,2
-7.1271234,2
-0.18784697,3
-4.071232,0
0.82310855,3
-6.3869,0
2.335488,1
-3.8518167,0
-0.064303264,3
0.92493147,2
-5.8212247,2
0.5266999,2
-5.8574,3
-2.1244638,0
-2.05273,2
11.071335,1
-4.4226737,2
-3.8180506,0
-3.3179088,3
-3.4557211,2
-4.214485,3
-8.637728,2
-2.6381993,3
-0.119586214,3
-4.1398253,2
-2.784359,3
0.558169,3
2.5557292,1
3.750559,1
0.04033691,3
-2.8997824,2
-4.140446,2
3.9145696,3
-5.426083,2
1.0885934,2
-1.1157146,2
1.8332021,2
10.168154,1
-7.9834247,0
-4.22911,0
2.0075743,3
-3.229265,2
0.4243556,0
-6.0915055,2
-1.1708157,2
11.628125,1
-3.7757516,2
-9.276194,0
2.060319,1
-7.2137527,2
-9.150356,2
1.3080857,3
7.8119698,1
-1.4997474,2
-0.24878617,0
-5.009109,2
-0.74201447,2
0.89768976,2
-0.8389161,2
-1.4517705,2
6.5426555,1
-11.125547,0
-12.444268,0
-0.28956458,3
8.550806,1
-5.061751,2
9.45872,1
-5.305406,2
0.25581622,2
4.5116496,0
-3.0810797,3
-3.0511396,3
17.390278,1
-0.78530246,0
1.2298048,3
-0.31709424,1
-2.0120912,3
7.394984,1
-3.337973,3
-0.29301795,2
-4.4740076,2
-5.322851,0
3.5242188,0
-2.1784692,2
-4.255491,2
12.681762,1
-3.7954397,0
5.134628,1
-0.41898972,1
5.935554,1
7.4583073,1
0.23273131,1
1.8494874,0
-3.7735298,3
3.3843098,1
-5.5124435,2
1.834107,3
10.253785,1
0.08853233,2
-8.568749,3
0.044818908,3
-1.6687673,3
1.2955805,3
17.119772,1
-0.66184825,2
-2.1094487,2
1.5566542,1
0.1538922,2
0.50836605,0
10.085308,1
-5.1534567,2
5.755642,1
1.2956879,1
-1.5165681,2
6.185995,3
0.3200205,0
0.62712514,1
-1.4364758,3
-0.2990496,0
-6.394493,2
-3.9436269,2
-4.839082,2
5.3520293,1
-3.7819858,0
-9.27253,3
1.1888857,2
0.67990863,1
-0.2845984,3
-2.704938,3
-3.106184,2
-0.9925311,3
3.6712203,1
1.8028533,1
0.09341836,2
-10.077674,3
-4.620654,0
5.5387816,1
-1.069302,3
-11.625629,2
4.0470076,1
1.5772774,3
-7.4205446,0
-6.6634736,0
-4.1564693,1
4.4311824,1
-3.5880084,3
6.8067465,1
-3.1772945,3
-4.402289,0
-1.9498272,2
-0.016547304,3
1.0598787,2
-0.20366016,0
18.851454,1
9.2980795,1
-6.450923,3
4.0580783,1
-0.9838372,2
-5.428815,2
-1.0230883,3
-0.2813909,2
-1.1714507,3
-2.4924288,2
3.5149775,1
0.9718186,2
5.3753757,1
-5.7412343,2
-0.23566641,0
2.3732774,1
-12.317021,2
4.6782203,1
0.6290369,1
-6.646541,3
-6.10357,2
0.7282094,0
-7.4340296,0
-4.686679,2
7.4896603,0
-0.08183073,2
-0.6646281,0
-5.883916,2
-1.956021,2
-2.4237432,3
-4.7525816,2
-2.323256,0
-4.7173505,0
-2.3682394,2
-4.0711803,3
1.6263416,2
-10.554223,3
-1.0246398,2
-3.3606572,0
1.1987416,2
1.4906994,0
-3.5617101,2
0.7214129,3
-3.8855345,3
-2.338433,2
-4.4294066,0
7.3594236,1
8.259237,1
2.9082544,0
-1.4513282,2
-3.708062,2
-1.3825804,0
-4.2197666,2
-0.028173681,0
-0.11947498,3
-10.35551,2
0.73759156,3
-2.9668393,3
-2.2226596,0
-5.987911,2
-11.044682,0
-3.038589,3
-2.3344486,2
-5.231537,0
0.14474003,2
-1.0844392,2
-4.118484,0
-3.1896288,0
5.7973943,1
-1.0613567,2
-3.1122262,2
-2.6661727,3
-0.2649756,2
-4.564907,0
-2.7260814,0
-2.3557892,2
2.731084,1
-8.81611,0
0.82972217,1
1.1379498,2
-3.6496868,0
8.14697,3
-2.4740896,0
0.6721385,0
-0.20175831,3
0.06709711,3
-6.751727,2
1.6773294,1
4.0597124,1
-4.9826875,0
-4.4738417,2
-0.2996337,3
-3.2291644,0
-3.1636724,2
1.1082162,0
-4.1546655,0
20.949247,1
-1.3530029,3
22.713627,1
-5.154593,0
14.401291,1
7.638797,1
-2.8768806,0
-0.60054225,3
-0.6453118,2
1.561622,1
-0.13871957,2
0.84130347,0
2.0678887,2
-3.9868822,0
2.6482766,1
-3.4034684,2
-4.6176925,2
3.8782885,1
0.90157646,2
-4.2441106,0
-3.9553502,2
-0.20011972,2
-1.2712009,0
3.232895,1
-0.005530115,1
-4.3902645,0
-0.73007256,3
0.6533089,1
-0.846886,2
-6.764555,2
-1.9939414,2
-6.869866,3
-0.13406675,0
13.774647,1
-6.3490534,3
4.1337934,1
-4.0068603,2
2.3063536,1
-4.1115775,2
-5.8629813,0
9.546954,1
-4.751742,2
14.511681,1
-4.610408,2
0.4674169,3
0.26306397,0
-1.9848797,3
0.6366216,2
-5.686472,0
-8.069736,3
-4.2227445,2
-9.161595,0
0.08388652,2
0.13165148,0
-3.8447173,0
2.253628,3
-3.1437151,3
7.132921,1
-4.0956893,0
-4.0215716,2
7.9215784,1
-3.5544486,0
-1.146586,3
4.0635123,1
-3.7788537,0
3.032543,1
-3.6396842,2
-0.31851783,3
2.3772938,3
-4.866501,3
-2.511141,2
7.3718743,1
-7.9251227,3
1.7918606,3
-1.0317278,3
-2.923528,0
-1.4200656,3
-7.276023,2
-1.1003854,0
-4.364765,0
-3.8783057,0
-2.7455199,0
